,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
18,test,transformer,MSE,0.16252650320529938,random_no_constants,3,50,30,90,50,20,40,1,60,2
19,test,transformer,Misrankings score,0.5423333333333333,random_no_constants,3,50,30,90,50,20,40,1,60,2
20,test,transformer,Loss,0.667570539044169,random_no_constants,3,50,30,90,50,20,40,1,60,2
21,test,dummy,MSE,0.16617152094841003,random_no_constants,3,50,30,90,50,20,40,1,60,2
22,test,dummy,Misrankings score,0.5443333333333333,random_no_constants,3,50,30,90,50,20,40,1,60,2
23,test,dummy,Loss,0.6688865729193659,random_no_constants,3,50,30,90,50,20,40,1,60,2
24,test,ELA,Loss,0.8741542684513913,random_no_constants,3,50,30,90,50,20,40,1,60,2
0,train,transformer,MSE,0.16587510704994202,random_no_constants,4,50,30,30,30,20,40,2,40,3
1,train,transformer,Misrankings score,0.556415770609319,random_no_constants,4,50,30,30,30,20,40,2,40,3
2,train,transformer,Loss,0.7056388943771258,random_no_constants,4,50,30,30,30,20,40,2,40,3
3,train,dummy,MSE,0.1597452610731125,random_no_constants,4,50,30,30,30,20,40,2,40,3
4,train,dummy,Misrankings score,0.5407885304659498,random_no_constants,4,50,30,30,30,20,40,2,40,3
5,train,dummy,Loss,0.7108267861515467,random_no_constants,4,50,30,30,30,20,40,2,40,3
6,val,transformer,MSE,0.1569630652666092,random_no_constants,4,50,30,30,30,20,40,2,40,3
7,val,transformer,Misrankings score,0.5463986599664992,random_no_constants,4,50,30,30,30,20,40,2,40,3
8,val,transformer,Loss,0.7388394554613058,random_no_constants,4,50,30,30,30,20,40,2,40,3
9,val,dummy,MSE,0.14993463456630707,random_no_constants,4,50,30,30,30,20,40,2,40,3
10,val,dummy,Misrankings score,0.5480737018425461,random_no_constants,4,50,30,30,30,20,40,2,40,3
11,val,dummy,Loss,0.7256368353438158,random_no_constants,4,50,30,30,30,20,40,2,40,3
12,tune,transformer,MSE,0.1633656769990921,random_no_constants,4,50,30,30,30,20,40,2,40,3
13,tune,transformer,Misrankings score,0.5603333333333333,random_no_constants,4,50,30,30,30,20,40,2,40,3
14,tune,transformer,Loss,0.6593718472396495,random_no_constants,4,50,30,30,30,20,40,2,40,3
15,tune,dummy,MSE,0.16453199088573456,random_no_constants,4,50,30,30,30,20,40,2,40,3
16,tune,dummy,Misrankings score,0.5113333333333333,random_no_constants,4,50,30,30,30,20,40,2,40,3
17,tune,dummy,Loss,0.6633419589352628,random_no_constants,4,50,30,30,30,20,40,2,40,3
