,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
2,train,transformer,Loss,0.6757382096003784,random_no_constants,7,50,10,40,20,30,100,2,80,2
3,train,dummy,MSE,0.13026036322116852,random_no_constants,7,50,10,40,20,30,100,2,80,2
4,train,dummy,Misrankings score,0.5168091168091168,random_no_constants,7,50,10,40,20,30,100,2,80,2
5,train,dummy,Loss,0.6681556333595723,random_no_constants,7,50,10,40,20,30,100,2,80,2
6,val,transformer,MSE,0.13082042336463928,random_no_constants,7,50,10,40,20,30,100,2,80,2
7,val,transformer,Misrankings score,0.52106135986733,random_no_constants,7,50,10,40,20,30,100,2,80,2
8,val,transformer,Loss,0.6892963743706633,random_no_constants,7,50,10,40,20,30,100,2,80,2
9,val,dummy,MSE,0.130879744887352,random_no_constants,7,50,10,40,20,30,100,2,80,2
10,val,dummy,Misrankings score,0.5386401326699835,random_no_constants,7,50,10,40,20,30,100,2,80,2
11,val,dummy,Loss,0.6840469024887351,random_no_constants,7,50,10,40,20,30,100,2,80,2
12,tune,transformer,MSE,0.12776829302310944,random_no_constants,7,50,10,40,20,30,100,2,80,2
13,tune,transformer,Misrankings score,0.5167495854063018,random_no_constants,7,50,10,40,20,30,100,2,80,2
14,tune,transformer,Loss,0.6926976890011092,random_no_constants,7,50,10,40,20,30,100,2,80,2
15,tune,dummy,MSE,0.13338136672973633,random_no_constants,7,50,10,40,20,30,100,2,80,2
16,tune,dummy,Misrankings score,0.5124378109452736,random_no_constants,7,50,10,40,20,30,100,2,80,2
17,tune,dummy,Loss,0.6703954114735096,random_no_constants,7,50,10,40,20,30,100,2,80,2
18,test,transformer,MSE,0.12776829302310944,random_no_constants,7,50,10,40,20,30,100,2,80,2
19,test,transformer,Misrankings score,0.5167495854063018,random_no_constants,7,50,10,40,20,30,100,2,80,2
20,test,transformer,Loss,0.6926976890011092,random_no_constants,7,50,10,40,20,30,100,2,80,2
21,test,dummy,MSE,0.13338136672973633,random_no_constants,7,50,10,40,20,30,100,2,80,2
22,test,dummy,Misrankings score,0.5124378109452736,random_no_constants,7,50,10,40,20,30,100,2,80,2
23,test,dummy,Loss,0.6703954114735096,random_no_constants,7,50,10,40,20,30,100,2,80,2
24,test,ELA,Loss,0.8825341338976953,random_no_constants,7,50,10,40,20,30,100,2,80,2
0,train,transformer,MSE,0.07214082777500153,random_no_constants,8,50,10,90,40,10,100,3,40,2
1,train,transformer,Misrankings score,0.7096866096866097,random_no_constants,8,50,10,90,40,10,100,3,40,2
2,train,transformer,Loss,0.8532571359052158,random_no_constants,8,50,10,90,40,10,100,3,40,2
3,train,dummy,MSE,0.12976227700710297,random_no_constants,8,50,10,90,40,10,100,3,40,2
4,train,dummy,Misrankings score,0.5205840455840456,random_no_constants,8,50,10,90,40,10,100,3,40,2
5,train,dummy,Loss,0.6769279491101466,random_no_constants,8,50,10,90,40,10,100,3,40,2
6,val,transformer,MSE,0.07403913885354996,random_no_constants,8,50,10,90,40,10,100,3,40,2
7,val,transformer,Misrankings score,0.7137645107794361,random_no_constants,8,50,10,90,40,10,100,3,40,2
8,val,transformer,Loss,0.851853200558969,random_no_constants,8,50,10,90,40,10,100,3,40,2
9,val,dummy,MSE,0.1316472589969635,random_no_constants,8,50,10,90,40,10,100,3,40,2
10,val,dummy,Misrankings score,0.49718076285240465,random_no_constants,8,50,10,90,40,10,100,3,40,2
11,val,dummy,Loss,0.6626360733550147,random_no_constants,8,50,10,90,40,10,100,3,40,2
12,tune,transformer,MSE,0.07022786140441895,random_no_constants,8,50,10,90,40,10,100,3,40,2
13,tune,transformer,Misrankings score,0.7296849087893864,random_no_constants,8,50,10,90,40,10,100,3,40,2
14,tune,transformer,Loss,0.8611797228679058,random_no_constants,8,50,10,90,40,10,100,3,40,2
15,tune,dummy,MSE,0.12674371898174286,random_no_constants,8,50,10,90,40,10,100,3,40,2
16,tune,dummy,Misrankings score,0.5492537313432836,random_no_constants,8,50,10,90,40,10,100,3,40,2
17,tune,dummy,Loss,0.7001205680582188,random_no_constants,8,50,10,90,40,10,100,3,40,2
